Start of simulation. Time: Tuesday, June 28, 2016 10:32:29 AM
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    88, Errors this iteration:     1, Total Bits Simulated:       266, Bit Error Rate:  0.33, Percent errors found:  17.60
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    89, Errors this iteration:     1, Total Bits Simulated:       268, Bit Error Rate:  0.33, Percent errors found:  17.80
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    90, Errors this iteration:     1, Total Bits Simulated:       270, Bit Error Rate:  0.33, Percent errors found:  18.00
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    91, Errors this iteration:     1, Total Bits Simulated:       274, Bit Error Rate:  0.33, Percent errors found:  18.20
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    92, Errors this iteration:     1, Total Bits Simulated:       278, Bit Error Rate:  0.33, Percent errors found:  18.40
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    93, Errors this iteration:     1, Total Bits Simulated:       280, Bit Error Rate:  0.33, Percent errors found:  18.60
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    94, Errors this iteration:     1, Total Bits Simulated:       282, Bit Error Rate:  0.33, Percent errors found:  18.80
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    95, Errors this iteration:     1, Total Bits Simulated:       284, Bit Error Rate:  0.33, Percent errors found:  19.00
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    96, Errors this iteration:     1, Total Bits Simulated:       288, Bit Error Rate:  0.33, Percent errors found:  19.20
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    97, Errors this iteration:     1, Total Bits Simulated:       290, Bit Error Rate:  0.33, Percent errors found:  19.40
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    98, Errors this iteration:     1, Total Bits Simulated:       292, Bit Error Rate:  0.34, Percent errors found:  19.60
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    99, Errors this iteration:     1, Total Bits Simulated:       300, Bit Error Rate:  0.33, Percent errors found:  19.80
Tuesday, June 28, 2016 10:32:30 AM Total Errors:   101, Errors this iteration:     2, Total Bits Simulated:       302, Bit Error Rate:  0.33, Percent errors found:  20.20
Tuesday, June 28, 2016 10:32:30 AM Total Errors:   102, Errors this iteration:     1, Total Bits Simulated:       304, Bit Error Rate:  0.34, Percent errors found:  20.40
Tuesday, June 28, 2016 10:32:30 AM Total Errors:   103, Errors this iteration:     1, Total Bits Simulated:       306, Bit Error Rate:  0.34, Percent errors found:  20.60
Tuesday, June 28, 2016 10:32:30 AM Total Errors:   104, Errors this iteration:     1, Total Bits Simulated:       312, Bit Error Rate:  0.33, Percent errors found:  20.80
Tuesday, June 28, 2016 10:32:30 AM Total Errors:   105, Errors this iteration:     1, Total Bits Simulated:       314, Bit Error Rate:  0.33, Percent errors found:  21.00
Tuesday, June 28, 2016 10:32:30 AM Total Errors:   106, Errors this iteration:     1, Total Bits Simulated:       316, Bit Error Rate:  0.34, Percent errors found:  21.20
Tuesday, June 28, 2016 10:32:30 AM Total Errors:   107, Errors this iteration:     1, Total Bits Simulated:       318, Bit Error Rate:  0.34, Percent errors found:  21.40
Tuesday, June 28, 2016 10:32:30 AM Total Errors:   108, Errors this iteration:     1, Total Bits Simulated:       320, Bit Error Rate:  0.34, Percent errors found:  21.60
Tuesday, June 28, 2016 10:32:30 AM Total Errors:   109, Errors this iteration:     1, Total Bits Simulated:       322, Bit Error Rate:  0.34, Percent errors found:  21.80
Tuesday, June 28, 2016 10:32:30 AM Total Errors:   110, Errors this iteration:     1, Total Bits Simulated:       324, Bit Error Rate:  0.34, Percent errors found:  22.00
Tuesday, June 28, 2016 10:32:30 AM Total Errors:   111, Errors this iteration:     1, Total Bits Simulated:       330, Bit Error Rate:  0.34, Percent errors found:  22.20
Tuesday, June 28, 2016 10:32:30 AM Total Errors:   112, Errors this iteration:     1, Total Bits Simulated:       332, Bit Error Rate:  0.34, Percent errors found:  22.40
Tuesday, June 28, 2016 10:32:30 AM Total Errors:   113, Errors this iteration:     1, Total Bits Simulated:       334, Bit Error Rate:  0.34, Percent errors found:  22.60
Tuesday, June 28, 2016 10:32:30 AM Total Errors:   115, Errors this iteration:     2, Total Bits Simulated:       336, Bit Error Rate:  0.34, Percent errors found:  23.00
