Start of simulation. Time: Wednesday, June 22, 2016 8:18:48 PM
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 78, Errors this iteration: 1, Total Bits Simulated: 230, Bit Error Rate: 0.339130434782609, Percent errors found: 15.6
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 79, Errors this iteration: 1, Total Bits Simulated: 234, Bit Error Rate: 0.337606837606838, Percent errors found: 15.8
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 80, Errors this iteration: 1, Total Bits Simulated: 238, Bit Error Rate: 0.336134453781513, Percent errors found: 16
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 81, Errors this iteration: 1, Total Bits Simulated: 244, Bit Error Rate: 0.331967213114754, Percent errors found: 16.2
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 82, Errors this iteration: 1, Total Bits Simulated: 250, Bit Error Rate: 0.328, Percent errors found: 16.4
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 84, Errors this iteration: 2, Total Bits Simulated: 252, Bit Error Rate: 0.333333333333333, Percent errors found: 16.8
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 85, Errors this iteration: 1, Total Bits Simulated: 254, Bit Error Rate: 0.334645669291339, Percent errors found: 17
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 86, Errors this iteration: 1, Total Bits Simulated: 256, Bit Error Rate: 0.3359375, Percent errors found: 17.2
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 87, Errors this iteration: 1, Total Bits Simulated: 258, Bit Error Rate: 0.337209302325581, Percent errors found: 17.4
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 88, Errors this iteration: 1, Total Bits Simulated: 266, Bit Error Rate: 0.330827067669173, Percent errors found: 17.6
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 89, Errors this iteration: 1, Total Bits Simulated: 268, Bit Error Rate: 0.332089552238806, Percent errors found: 17.8
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 90, Errors this iteration: 1, Total Bits Simulated: 270, Bit Error Rate: 0.333333333333333, Percent errors found: 18
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 91, Errors this iteration: 1, Total Bits Simulated: 274, Bit Error Rate: 0.332116788321168, Percent errors found: 18.2
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 92, Errors this iteration: 1, Total Bits Simulated: 278, Bit Error Rate: 0.330935251798561, Percent errors found: 18.4
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 93, Errors this iteration: 1, Total Bits Simulated: 280, Bit Error Rate: 0.332142857142857, Percent errors found: 18.6
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 94, Errors this iteration: 1, Total Bits Simulated: 282, Bit Error Rate: 0.333333333333333, Percent errors found: 18.8
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 95, Errors this iteration: 1, Total Bits Simulated: 284, Bit Error Rate: 0.334507042253521, Percent errors found: 19
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 96, Errors this iteration: 1, Total Bits Simulated: 288, Bit Error Rate: 0.333333333333333, Percent errors found: 19.2
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 97, Errors this iteration: 1, Total Bits Simulated: 290, Bit Error Rate: 0.33448275862069, Percent errors found: 19.4
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 98, Errors this iteration: 1, Total Bits Simulated: 292, Bit Error Rate: 0.335616438356164, Percent errors found: 19.6
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 99, Errors this iteration: 1, Total Bits Simulated: 300, Bit Error Rate: 0.33, Percent errors found: 19.8
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 101, Errors this iteration: 2, Total Bits Simulated: 302, Bit Error Rate: 0.334437086092715, Percent errors found: 20.2
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 102, Errors this iteration: 1, Total Bits Simulated: 304, Bit Error Rate: 0.335526315789474, Percent errors found: 20.4
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 103, Errors this iteration: 1, Total Bits Simulated: 306, Bit Error Rate: 0.336601307189543, Percent errors found: 20.6
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 104, Errors this iteration: 1, Total Bits Simulated: 312, Bit Error Rate: 0.333333333333333, Percent errors found: 20.8
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 105, Errors this iteration: 1, Total Bits Simulated: 314, Bit Error Rate: 0.334394904458599, Percent errors found: 21
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 106, Errors this iteration: 1, Total Bits Simulated: 316, Bit Error Rate: 0.335443037974684, Percent errors found: 21.2
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 107, Errors this iteration: 1, Total Bits Simulated: 318, Bit Error Rate: 0.336477987421384, Percent errors found: 21.4
